,name,income,expend
131998,Chesterhill Charitable Trust,100000.0,36573.0
41872,The Society of Yorkshire Brethren,99927.0,98607.0
107661,Disability and Social Care Advice Service (Wandsworth),99869.0,98239.0
88963,Encouraging Special Children and Parents Everywhere,99855.0,76296.0
94768,Tassibee Project,99713.0,82858.0
116229,Teams and Bensham Community Care,99689.0,103055.0
109867,Star Bereavement and Support Service Limited,99638.0,142602.0
109922,Home-Start Iow,99592.0,102502.0
117100,Cobham Children's Centre,99560.0,99560.0
48283,Youth Cymru,99533.0,246239.0
116682,A Smile for a Child,99484.0,90867.0
19346,The Mary Homfray Charitable Trust,99393.0,56750.0
93952,Integrating Children,99250.0,60107.0
130504,Caring Hair,99243.0,110486.0
50946,The Beamsley Project Charitable Trust,99208.0,82836.0
32817,The Charing Cross Centre,99169.0,104132.0
130785,The Light Fund Company,99165.0,98922.0
29012,David Solomons Charitable Trust,98917.0,120599.0
126295,Educating the Children,98875.0,90173.0
113884,Balloons,98757.0,75151.0
104968,Home-Start Stroud District,98711.0,109754.0
110033,Manchester Chinese Centre,98703.0,99539.0
14242,The Anglo Jewish Association,98660.0,181691.0
53398,Wildern Opportunity Group,98633.0,96282.0
113894,Wiltshire Blind Association,98620.0,233196.0
105475,Future Talent,98490.0,150790.0
92342,Peterborough and District Family Mediation Service,98471.0,151224.0
119386,The Honourable Company of Master Mariners and Howard Leopold Davis Charity,98407.0,184406.0
107012,Rewrite,98369.0,84416.0
93570,Airedale and Wharfedale Autism Resource,98362.0,93060.0
131631,The Manchester Men's Room,98338.0,106451.0
134648,The National Children's Foundation,98249.0,95682.0
105783,Home-Start Winchester and Districts,98223.0,70836.0
120994,The Bridge Schools Inspectorate,98215.0,142020.0
80486,Shopmobility Basingstoke,98207.0,87224.0
89221,Action Against Abduction,98196.0,113957.0
114468,St Chads Community Enterprises,98183.0,83331.0
106377,Cotswold Counselling,98142.0,96893.0
3566,North East Thames Quaker Trust,98062.0,102316.0
65357,Merseyside Asbestos Victims Support Group,98032.0,114819.0
83302,Northamptonshire Country Centre,97997.0,115018.0
122996,Wish Em Well,97973.0,97200.0
95166,Norfolk Family Mediation Service,97920.0,103688.0
61221,Rickmansworth Waterways Trust Limited,97822.0,108379.0
4251,Royal London Society,97780.0,198252.0
109741,Hill House Foundation Trust,97757.0,39484.0
130454,Coventry Foodbank,97756.0,79244.0
77271,Wigan and Leigh Crossroads Care Scheme,97722.0,114896.0
4713,The Association of the Friends of Polish Children,97678.0,72287.0
109674,Eyres Monsell Club for Young People,97657.0,76843.0
12870,Commonwealth Forestry Association,97604.0,86035.0
83952,The Heath Stroke Club,97582.0,139635.0
130777,Home-Start Southern Shropshire,97554.0,112430.0
112203,The Phoenix Children's Foundation,97427.0,97168.0
95141,William Law Out of School Club,97386.0,98874.0
35591,Francis Bancroft's Trust,97361.0,57375.0
66679,Rainham Organisers for Youth Activity Leaders (R.o.y.a.l.s.),97358.0,84276.0
134554,Niwe Eating Distress Service,97250.0,89167.0
79943,South Shields Shopmobility,97220.0,116080.0
114849,Downright Excellent,97196.0,111513.0
124727,Small Steps Project Limited,97173.0,74151.0
79633,Colchester Gateway Clubs,97128.0,87685.0
121226,The Hull Families' Project Limited,97125.0,82015.0
103843,Home-Start Royston and South Cambridgeshire,97084.0,87816.0
45050,In2venture,97000.0,130064.0
128498,Tom's Trust,96977.0,18501.0
80902,South East London Family Mediation Bureau,96952.0,136647.0
19383,The National Society for Phenylketonuria (United Kingdom) Limited,96834.0,71229.0
84642,Wilton Group Riding for the Disabled Association,96827.0,84938.0
43610,Cardiff Shopmobility,96783.0,88683.0
63332,Ethnic Minority Senior Citizens Association (Medway and Swale) - - - Welcome Day Centre,96740.0,99236.0
111722,Gateway Furniture and Baby Project,96729.0,96654.0
102052,South London Refugee Association,96598.0,116492.0
120462,Stepping Stones DS,96377.0,56518.0
126730,Gaddesden Place Rda Centre,96255.0,74735.0
13615,The Partially Sighted Society,96234.0,222441.0
129132,The Chatterbox Club Limited,96076.0,60280.0
69677,Connect Counselling Service,95983.0,94048.0
119634,Riding for the Disabled (Hollesley Group),95958.0,55826.0
83730,Thrift Urban Housing Limited,95943.0,122308.0
126898,Care Sri Lanka,95871.0,95019.0
108968,Aaina Community Hub,95837.0,118271.0
83055,Crawford House Community Partnership,95809.0,113269.0
117295,Strategies for Hope Trust,95773.0,79726.0
128593,British Friends of Merchavim,95718.0,104103.0
105435,Soundaround,95692.0,12930.0
77481,Helios Trust,95681.0,73351.0
106858,Home-Start Corby Limited,95654.0,115977.0
101296,Monakka Monowar Welfare Foundation,95599.0,94305.0
130718,The Poplar Partnership,95567.0,94576.0
55949,Chance for Children Trust,95564.0,87219.0
113967,Building Circles in Gloucestershire,95548.0,66663.0
75593,Gwent Area Scout Council,95517.0,90853.0
22748,G4s Employees' Trust,95367.0,541522.0
108111,Saffron Young Peoples Project Limited,95147.0,95316.0
30019,Stepping Stones - Stowmarket and Area Opportunity Group,95103.0,94481.0
44505,Campaign for Tackling Acquired Deafness Camtad (Southern Derbyshire),95082.0,88735.0
132927,Home-Start Telford & Wrekin,95054.0,108519.0
